State Code,County Code,Latitude,Longitude,Date Local,CO Units,CO Mean,State Name,County Name,City Name,NO2 Units,NO2 Mean,Ozone Units,Ozone Mean,SO2 Units,SO2 Mean,AQI
08,041,38.633607999999995,-104.71608499999999,2000-01-01,NA,NA,Colorado,El Paso,Not in a city,NA,NA,NA,NA,Parts per billion,1.6177451281813975,19.333333333333332
17,043,41.813049,-88.07282699999999,2000-01-01,NA,NA,Illinois,DuPage,Lisle,NA,NA,NA,NA,Parts per billion,4.8129547929365595,28.333333333333332
18,045,39.964200000000005,-87.421398,2000-01-01,NA,NA,Indiana,Fountain,Not in a city,NA,NA,NA,NA,Parts per billion,4.763810350157109,31.666666666666668
12,047,30.426589999999997,-82.794715,2000-01-01,NA,NA,Florida,Hamilton,White Springs,NA,NA,NA,NA,Parts per billion,2.5221293502747253,21.333333333333332
26,049,43.047224,-83.670159,2000-01-01,NA,NA,Michigan,Genesee,Flint,NA,NA,NA,NA,Parts per billion,5.034152091598094,28.333333333333332
13,051,32.094094999999996,-81.150945,2000-01-01,NA,NA,Georgia,Chatham,Port Wentworth,NA,NA,NA,NA,Parts per billion,5.958849527616279,19.333333333333332
27,053,44.980995,-93.273719,2000-01-11,NA,NA,Minnesota,Hennepin,Minneapolis,NA,NA,NA,NA,Parts per billion,1.328249035496395,18
31,055,41.332775,-95.95668099999999,2000-01-01,NA,NA,Nebraska,Douglas,Omaha,NA,NA,NA,NA,Parts per billion,2.701088565751858,18.333333333333332
12,057,27.886689999999998,-82.481206,2000-01-01,NA,NA,Florida,Hillsborough,Tampa,NA,NA,NA,NA,Parts per billion,2.9356653624668936,24.666666666666668
06,059,33.67464,-117.92568,2000-01-01,NA,NA,California,Orange,Costa Mesa,NA,NA,NA,NA,Parts per billion,5.7476060597635446,22.666666666666668
36,061,40.739546,-73.985694,2000-01-01,NA,NA,New York,New York,New York,NA,NA,NA,NA,Parts per billion,8.659853147843531,39
06,065,33.99958,-117.41601,2000-01-01,NA,NA,California,Riverside,Rubidoux,NA,NA,NA,NA,Parts per billion,1.4525946851851852,17
01,071,34.877024999999996,-85.720805,2000-01-01,NA,NA,Alabama,Jackson,Not in a city,NA,NA,NA,NA,Parts per billion,3.109768558333333,26
01,073,33.485555999999995,-86.915,2000-01-01,NA,NA,Alabama,Jefferson,Fairfield,NA,NA,NA,NA,Parts per billion,4.249466194937771,18.666666666666668
18,077,38.776726,-85.407181,2000-01-01,NA,NA,Indiana,Jefferson,Not in a city,NA,NA,NA,NA,Parts per billion,5.179542304597701,28.666666666666668
01,079,34.589571,-87.109445,2000-01-01,NA,NA,Alabama,Lawrence,Moulton,NA,NA,NA,NA,Parts per billion,2.95665744070569,20.333333333333332
12,081,27.633089,-82.54593,2000-01-01,NA,NA,Florida,Manatee,Palmetto,NA,NA,NA,NA,Parts per billion,5.344137164013841,11.333333333333334
36,085,40.59664,-74.12525,2000-01-01,NA,NA,New York,Richmond,New York,NA,NA,NA,NA,Parts per billion,6.057520844228804,27.333333333333332
12,086,25.899538999999997,-80.38259,2000-01-01,NA,NA,Florida,Miami-Dade,Miami,NA,NA,NA,NA,Parts per billion,1.3056408932968535,16.666666666666668
12,089,30.658552,-81.463168,2000-01-01,NA,NA,Florida,Nassau,Fernandina Beach,NA,NA,NA,NA,Parts per billion,6.1715043931653435,22
18,091,41.717762,-86.907786,2000-01-01,NA,NA,Indiana,LaPorte,Michigan City,NA,NA,NA,NA,Parts per billion,3.2587843307909603,20
29,093,37.466893999999996,-90.68526399999999,2000-01-01,NA,NA,Missouri,Iron,Not in a city,NA,NA,NA,NA,Parts per billion,4.85783016507353,19
01,097,30.474304999999998,-88.14102199999999,2000-03-01,NA,NA,Alabama,Mobile,Theodore,NA,NA,NA,NA,Parts per billion,4.624499617847025,11
12,099,26.370077,-80.074209,2000-01-01,NA,NA,Florida,Palm Beach,Riviera Beach,NA,NA,NA,NA,Parts per billion,5.835446998280999,17.666666666666668
21,101,37.858931999999996,-87.575290999999993,2000-01-01,NA,NA,Kentucky,Henderson,Henderson,NA,NA,NA,NA,Parts per billion,5.117623764213198,23.333333333333332
12,103,27.863635,-82.623153,2000-01-01,NA,NA,Florida,Pinellas,Saint Petersburg,NA,NA,NA,NA,Parts per billion,3.923841345525292,18
12,105,27.856417999999998,-82.01763299999999,2000-01-01,NA,NA,Florida,Polk,Not in a city,NA,NA,NA,NA,Parts per billion,3.6342887915057913,30
12,107,29.687748,-81.656509,2000-01-01,NA,NA,Florida,Putnam,Not in a city,NA,NA,NA,NA,Parts per billion,5.133283558197401,27
37,109,35.438556,-81.27674999999999,2000-01-06,NA,NA,North Carolina,Lincoln,Lincolnton,NA,NA,NA,NA,Parts per billion,3.4183770880330124,28
06,111,34.25239,-119.143182,2000-01-01,NA,NA,California,Ventura,Not in a city,NA,NA,NA,NA,Parts per billion,4.101946920420421,11
19,113,41.91056,-91.652121,2000-01-01,NA,NA,Iowa,Linn,Cedar Rapids,NA,NA,NA,NA,Parts per billion,2.145505685046449,12
17,117,39.396074999999996,-89.809739,2000-01-01,NA,NA,Illinois,Macoupin,Nilwood,NA,NA,NA,NA,Parts per billion,2.1861159766483516,24.333333333333332
18,123,37.99424,-86.76344499999999,2000-01-01,NA,NA,Indiana,Perry,Tell City,NA,NA,NA,NA,Parts per billion,6.471525977856753,17.666666666666668
18,125,38.518935,-87.248598,2000-01-01,NA,NA,Indiana,Pike,Not in a city,NA,NA,NA,NA,Parts per billion,6.578383080392157,32.333333333333336
18,127,41.634104,-87.101452,2000-01-01,NA,NA,Indiana,Porter,Dune Acres,NA,NA,NA,NA,Parts per billion,5.057018814575645,22.333333333333332
37,129,34.268403,-77.956529,2000-01-01,NA,NA,North Carolina,New Hanover,Not in a city,NA,NA,NA,NA,Parts per billion,7.9988364323770496,40.666666666666664
37,131,36.48438,-77.61998,2000-01-01,NA,NA,North Carolina,Northampton,Not in a city,NA,NA,NA,NA,Parts per billion,4.013471823770492,28.5
29,137,39.474976,-91.788991,2000-01-01,NA,NA,Missouri,Monroe,Not in a city,NA,NA,NA,NA,Parts per billion,2.888648226775956,17.5
05,139,33.220563,-92.672263,2000-01-01,NA,NA,Arkansas,Union,El Dorado,NA,NA,NA,NA,Parts per billion,5.3278456893977735,8.666666666666666
48,141,31.768286,-106.501243,2000-01-01,NA,NA,Texas,El Paso,El Paso,NA,NA,NA,NA,Parts per billion,1.7121390800143523,17.333333333333332
18,147,37.982552,-86.966375,2000-01-01,NA,NA,Indiana,Spencer,Not in a city,NA,NA,NA,NA,Parts per billion,5.630706718335619,22.333333333333332
39,151,40.82812,-81.3785,2000-01-01,NA,NA,Ohio,Stark,Canton,NA,NA,NA,NA,Parts per billion,7.692495808743169,19
18,153,39.099486,-87.47057699999999,2000-01-01,NA,NA,Indiana,Sullivan,Not in a city,NA,NA,NA,NA,Parts per billion,8.176960761100386,25.666666666666668
17,167,39.800613999999996,-89.591225,2000-01-01,NA,NA,Illinois,Sangamon,Springfield,NA,NA,NA,NA,Parts per billion,6.547858520056298,46.333333333333336
18,173,37.937560999999995,-87.314173,2000-01-01,NA,NA,Indiana,Warrick,Not in a city,NA,NA,NA,NA,Parts per billion,12.808920450151057,25.5
18,177,39.812256,-84.889927,2000-01-01,NA,NA,Indiana,Wayne,Richmond,NA,NA,NA,NA,Parts per billion,3.746519023853211,62
17,179,40.55646,-89.654028,2000-01-01,NA,NA,Illinois,Tazewell,Pekin,NA,NA,NA,NA,Parts per billion,5.030330715846994,45
17,185,38.397788999999996,-87.773853,2000-01-01,NA,NA,Illinois,Wabash,Mount Carmel,NA,NA,NA,NA,Parts per billion,5.370288890372453,27.5
20,191,37.47689,-97.366399,2000-01-12,NA,NA,Kansas,Sumner,Not in a city,NA,NA,NA,NA,Parts per billion,0.288478375,17.333333333333332
17,197,41.459962999999995,-88.182019,2000-01-01,NA,NA,Illinois,Will,Not in a city,NA,NA,NA,NA,Parts per billion,4.534023942622951,14.666666666666666
48,201,29.828086,-95.28409599999999,2000-02-23,NA,NA,Texas,Harris,Houston,NA,NA,NA,NA,Parts per billion,2.9109792168375273,28
48,257,32.564968,-96.31768699999999,2000-09-27,NA,NA,Texas,Kaufman,Kaufman,NA,NA,NA,NA,Parts per billion,1.0922748072916666,12.666666666666666
29,510,38.542550999999996,-90.263711,2000-01-01,NA,NA,Missouri,St. Louis City,St. Louis,NA,NA,NA,NA,Parts per billion,5.677461767489712,39
